GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q4BUF6	CwatDRAFT_0200	enables	GO:0003677	DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	165597	InterPro		F
UniProtKB	Q4BUF9	CwatDRAFT_0154	enables	GO:0016787	hydrolase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0378	165597	UniProt		F
UniProtKB	Q4BUG0	CwatDRAFT_0153	involved_in	GO:0016999	antibiotic metabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006326	165597	InterPro		P
UniProtKB	Q4BUG0	CwatDRAFT_0153	enables	GO:0008194	UDP-glycosyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002213	165597	InterPro		F
UniProtKB	Q4BUG0	CwatDRAFT_0153	enables	GO:0016758	hexosyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006326	165597	InterPro		F
UniProtKB	Q4BUG0	CwatDRAFT_0153	enables	GO:0016758	hexosyltransferase activity	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00025962	165597	UniProt		F
UniProtKB	Q4BUG1	CwatDRAFT_0152	enables	GO:0004519	endonuclease activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0255	165597	UniProt		F
UniProtKB	Q4BUG1	CwatDRAFT_0152	involved_in	GO:0090305	nucleic acid phosphodiester bond hydrolysis	ECO:0000366	IEA	GO_REF:0000108	GO:0004519	165597	GOC		P
UniProtKB	Q4BUG3	CwatDRAFT_0018	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4BUG3	CwatDRAFT_0018	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4BUG7	CwatDRAFT_0095	enables	GO:0008962	phosphatidylglycerophosphatase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR010021|InterPro:IPR027706	165597	InterPro		F
UniProtKB	Q4BUG7	CwatDRAFT_0095	enables	GO:0016787	hydrolase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0378	165597	UniProt		F
UniProtKB	Q4BUG7	CwatDRAFT_0095	involved_in	GO:0016311	dephosphorylation	ECO:0000366	IEA	GO_REF:0000108	GO:0008962	165597	GOC		P
UniProtKB	Q4BUG8	CwatDRAFT_0093	enables	GO:0004812	aminoacyl-tRNA ligase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0030	165597	UniProt		F
UniProtKB	Q4BUG9	CwatDRAFT_0096	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4BUG9	CwatDRAFT_0096	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4BUH0	CwatDRAFT_0097	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4BUH0	CwatDRAFT_0097	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4BUH7	CwatDRAFT_0052	enables	GO:0016740	transferase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0808	165597	UniProt		F
UniProtKB	Q4BUH8	CwatDRAFT_0051	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4BUH8	CwatDRAFT_0051	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4BUH9	CwatDRAFT_0263	part_of	GO:0043190	ATP-binding cassette (ABC) transporter complex	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR030802	165597	InterPro		C
UniProtKB	Q4BUH9	CwatDRAFT_0263	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4BUH9	CwatDRAFT_0263	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4BUH9	CwatDRAFT_0263	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	165597	UniProt		C
UniProtKB	Q4BUI1	CwatDRAFT_0261	involved_in	GO:0006313	transposition, DNA-mediated	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	165597	InterPro		P
UniProtKB	Q4BUI1	CwatDRAFT_0261	enables	GO:0004803	transposase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	165597	InterPro		F
UniProtKB	Q4BUI1	CwatDRAFT_0261	enables	GO:0003677	DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	165597	InterPro		F
UniProtKB	Q4BUI6	CwatDRAFT_0045	enables	GO:0003676	nucleic acid binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR036397	165597	InterPro		F
UniProtKB	Q4BUI9	nadK	involved_in	GO:0019674	NAD metabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017437	165597	InterPro		P
UniProtKB	Q4BUI9	nadK	involved_in	GO:0006741	NADP biosynthetic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002504	165597	InterPro		P
UniProtKB	Q4BUI9	nadK	enables	GO:0003951	NAD+ kinase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002504|InterPro:IPR017437|InterPro:IPR017438	165597	InterPro		F
UniProtKB	Q4BUI9	nadK	enables	GO:0016301	kinase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0418	165597	UniProt		F
UniProtKB	Q4BUI9	nadK	enables	GO:0005524	ATP binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0067	165597	UniProt		F
UniProtKB	Q4BUI9	nadK	involved_in	GO:0016310	phosphorylation	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0418	165597	UniProt		P
UniProtKB	Q4BUI9	nadK	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0963	165597	UniProt		C
UniProtKB	Q4BUI9	nadK	enables	GO:0016740	transferase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0808	165597	UniProt		F
UniProtKB	Q4BUI9	nadK	enables	GO:0000166	nucleotide binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0547	165597	UniProt		F
UniProtKB	Q4BUI9	nadK	enables	GO:0003951	NAD+ kinase activity	ECO:0000501	IEA	GO_REF:0000003	EC:2.7.1.23	165597	UniProt		F
UniProtKB	Q4BUI9	nadK	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0086	165597	UniProt		C
UniProtKB	Q4BUI9	nadK	enables	GO:0003951	NAD+ kinase activity	ECO:0000256	IEA	GO_REF:0000116	RHEA:18629	165597	RHEA		F
UniProtKB	Q4BUI9	nadK	located_in	GO:0005737	cytoplasm	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000034447	165597	UniProt		C
UniProtKB	Q4BUI9	nadK	involved_in	GO:0006741	NADP biosynthetic process	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000034447	165597	UniProt		P
UniProtKB	Q4BUI9	nadK	enables	GO:0046872	metal ion binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000034447	165597	UniProt		F
UniProtKB	Q4BUI9	nadK	enables	GO:0003951	NAD+ kinase activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000034447	165597	UniProt		F
UniProtKB	Q4BUI9	nadK	enables	GO:0005524	ATP binding	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00024716	165597	UniProt		F
UniProtKB	Q4BUI9	nadK	enables	GO:0003951	NAD+ kinase activity	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00024594	165597	UniProt		F
UniProtKB	Q4BUI9	nadK	involved_in	GO:0006741	NADP biosynthetic process	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00025120	165597	UniProt		P
UniProtKB	Q4BUI9	nadK	enables	GO:0051287	NAD binding	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00025654	165597	UniProt		F
UniProtKB	Q4BUJ3	CwatDRAFT_0344	involved_in	GO:0006044	N-acetylglucosamine metabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004547	165597	InterPro		P
UniProtKB	Q4BUJ3	CwatDRAFT_0344	involved_in	GO:0005975	carbohydrate metabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006148	165597	InterPro		P
UniProtKB	Q4BUJ3	CwatDRAFT_0344	enables	GO:0004342	glucosamine-6-phosphate deaminase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004547	165597	InterPro		F
UniProtKB	Q4BUJ3	CwatDRAFT_0344	enables	GO:0016853	isomerase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0413	165597	UniProt		F
UniProtKB	Q4BUJ8	CwatDRAFT_0191	enables	GO:0004519	endonuclease activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002711	165597	InterPro		F
UniProtKB	Q4BUJ8	CwatDRAFT_0191	enables	GO:0003676	nucleic acid binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002711	165597	InterPro		F
UniProtKB	Q4BUJ8	CwatDRAFT_0191	enables	GO:0004519	endonuclease activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0255	165597	UniProt		F
UniProtKB	Q4BUJ8	CwatDRAFT_0191	involved_in	GO:0090305	nucleic acid phosphodiester bond hydrolysis	ECO:0000366	IEA	GO_REF:0000108	GO:0004519	165597	GOC		P
UniProtKB	Q4BUJ8	CwatDRAFT_0191	involved_in	GO:0090305	nucleic acid phosphodiester bond hydrolysis	ECO:0000366	IEA	GO_REF:0000108	GO:0004519	165597	GOC		P
UniProtKB	Q4BUK2	CwatDRAFT_0043	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4BUK2	CwatDRAFT_0043	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4BUK3	msrA	enables	GO:0008113	peptide-methionine (S)-S-oxide reductase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002569|InterPro:IPR036509	165597	InterPro		F
UniProtKB	Q4BUK3	msrA	enables	GO:0016491	oxidoreductase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0560	165597	UniProt		F
UniProtKB	Q4BUK3	msrA	enables	GO:0008113	peptide-methionine (S)-S-oxide reductase activity	ECO:0000501	IEA	GO_REF:0000003	EC:1.8.4.11	165597	UniProt		F
UniProtKB	Q4BUK3	msrA	enables	GO:0008113	peptide-methionine (S)-S-oxide reductase activity	ECO:0000256	IEA	GO_REF:0000116	RHEA:14217	165597	RHEA		F
UniProtKB	Q4BUK3	msrA	enables	GO:0033744	L-methionine:thioredoxin-disulfide S-oxidoreductase activity	ECO:0000256	IEA	GO_REF:0000116	RHEA:19993	165597	RHEA		F
UniProtKB	Q4BUK3	msrA	enables	GO:0008113	peptide-methionine (S)-S-oxide reductase activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000076335	165597	UniProt		F
UniProtKB	Q4BUK3	msrA	involved_in	GO:0006464	cellular protein modification process	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000076335	165597	UniProt		P
UniProtKB	Q4BUK8	CwatDRAFT_0483	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4BUK8	CwatDRAFT_0483	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4BUK9	CwatDRAFT_0484	enables	GO:0005506	iron ion binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001128|InterPro:IPR002403|InterPro:IPR017972|InterPro:IPR036396	165597	InterPro		F
UniProtKB	Q4BUK9	CwatDRAFT_0484	enables	GO:0020037	heme binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001128|InterPro:IPR002403|InterPro:IPR036396	165597	InterPro		F
UniProtKB	Q4BUK9	CwatDRAFT_0484	enables	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001128|InterPro:IPR002403|InterPro:IPR017972|InterPro:IPR036396	165597	InterPro		F
UniProtKB	Q4BUK9	CwatDRAFT_0484	enables	GO:0004497	monooxygenase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001128|InterPro:IPR002403|InterPro:IPR036396	165597	InterPro		F
UniProtKB	Q4BUK9	CwatDRAFT_0484	enables	GO:0016491	oxidoreductase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0560	165597	UniProt		F
UniProtKB	Q4BUK9	CwatDRAFT_0484	enables	GO:0004497	monooxygenase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0503	165597	UniProt		F
UniProtKB	Q4BUK9	CwatDRAFT_0484	enables	GO:0046872	metal ion binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0479	165597	UniProt		F
UniProtKB	Q4BUL0	CwatDRAFT_0479	enables	GO:0003676	nucleic acid binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR036397	165597	InterPro		F
UniProtKB	Q4BUL3	CwatDRAFT_0291	enables	GO:0008237	metallopeptidase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006026|InterPro:IPR024079	165597	InterPro		F
UniProtKB	Q4BUL3	CwatDRAFT_0291	involved_in	GO:0006508	proteolysis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001818|InterPro:IPR006026	165597	InterPro		P
UniProtKB	Q4BUL3	CwatDRAFT_0291	enables	GO:0008270	zinc ion binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001818|InterPro:IPR006026	165597	InterPro		F
UniProtKB	Q4BUL3	CwatDRAFT_0291	enables	GO:0004222	metalloendopeptidase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001818	165597	InterPro		F
UniProtKB	Q4BUL3	CwatDRAFT_0291	located_in	GO:0031012	extracellular matrix	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001818	165597	InterPro		C
UniProtKB	Q4BUL3	CwatDRAFT_0291	enables	GO:0008233	peptidase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0645	165597	UniProt		F
UniProtKB	Q4BUL3	CwatDRAFT_0291	enables	GO:0016787	hydrolase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0378	165597	UniProt		F
UniProtKB	Q4BUL3	CwatDRAFT_0291	enables	GO:0046872	metal ion binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0479	165597	UniProt		F
UniProtKB	Q4BUL3	CwatDRAFT_0291	involved_in	GO:0006508	proteolysis	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0645	165597	UniProt		P
UniProtKB	Q4BUL4	CwatDRAFT_0290	enables	GO:0008168	methyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002877	165597	InterPro		F
UniProtKB	Q4BUL4	CwatDRAFT_0290	involved_in	GO:0032259	methylation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002877	165597	InterPro		P
UniProtKB	Q4BUL4	CwatDRAFT_0290	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002942|InterPro:IPR004538|InterPro:IPR036986	165597	InterPro		F
UniProtKB	Q4BUL4	CwatDRAFT_0290	involved_in	GO:0009987	cellular process	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00024875	165597	UniProt		P
UniProtKB	Q4BUL6	CwatDRAFT_0357	involved_in	GO:0006313	transposition, DNA-mediated	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	165597	InterPro		P
UniProtKB	Q4BUL6	CwatDRAFT_0357	enables	GO:0004803	transposase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	165597	InterPro		F
UniProtKB	Q4BUL6	CwatDRAFT_0357	enables	GO:0003677	DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	165597	InterPro		F
UniProtKB	Q4BUM2	psbB	enables	GO:0016168	chlorophyll binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000932|InterPro:IPR017486|InterPro:IPR036001	165597	InterPro		F
UniProtKB	Q4BUM2	psbB	involved_in	GO:0019684	photosynthesis, light reaction	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000932|InterPro:IPR036001	165597	InterPro		P
UniProtKB	Q4BUM2	psbB	located_in	GO:0016020	membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000932|InterPro:IPR017486|InterPro:IPR036001	165597	InterPro		C
UniProtKB	Q4BUM2	psbB	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017486	165597	InterPro		P
UniProtKB	Q4BUM2	psbB	involved_in	GO:0009772	photosynthetic electron transport in photosystem II	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017486	165597	InterPro		P
UniProtKB	Q4BUM2	psbB	involved_in	GO:0009767	photosynthetic electron transport chain	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000932|InterPro:IPR036001	165597	InterPro		P
UniProtKB	Q4BUM2	psbB	part_of	GO:0009521	photosystem	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000932|InterPro:IPR036001	165597	InterPro		C
UniProtKB	Q4BUM2	psbB	part_of	GO:0009523	photosystem II	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017486	165597	InterPro		C
UniProtKB	Q4BUM2	psbB	enables	GO:0045156	electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017486	165597	InterPro		F
UniProtKB	Q4BUM2	psbB	enables	GO:0016168	chlorophyll binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0148	165597	UniProt		F
UniProtKB	Q4BUM2	psbB	involved_in	GO:0018298	protein-chromophore linkage	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0157	165597	UniProt		P
UniProtKB	Q4BUM2	psbB	involved_in	GO:0015979	photosynthesis	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	165597	UniProt		P
UniProtKB	Q4BUM2	psbB	located_in	GO:0009579	thylakoid	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0793	165597	UniProt		C
UniProtKB	Q4BUM2	psbB	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4BUM2	psbB	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4BUM2	psbB	part_of	GO:0009523	photosystem II	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0604	165597	UniProt		C
UniProtKB	Q4BUM2	psbB	located_in	GO:0031676	plasma membrane-derived thylakoid membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0045	165597	UniProt		C
UniProtKB	Q4BUM2	psbB	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	165597	UniProt		C
UniProtKB	Q4BUM2	psbB	enables	GO:0016168	chlorophyll binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000165267	165597	UniProt		F
UniProtKB	Q4BUM2	psbB	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000165267	165597	UniProt		P
UniProtKB	Q4BUM2	psbB	located_in	GO:0042651	thylakoid membrane	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000165267	165597	UniProt		C
UniProtKB	Q4BUM2	psbB	located_in	GO:0005737	cytoplasm	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00024689	165597	UniProt		C
UniProtKB	Q4BUM2	psbB	located_in	GO:0043229	intracellular organelle	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00027341	165597	UniProt		C
UniProtKB	Q4BUM3	CwatDRAFT_0267	involved_in	GO:0006313	transposition, DNA-mediated	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	165597	InterPro		P
UniProtKB	Q4BUM3	CwatDRAFT_0267	enables	GO:0004803	transposase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	165597	InterPro		F
UniProtKB	Q4BUM3	CwatDRAFT_0267	enables	GO:0003677	DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002559	165597	InterPro		F
UniProtKB	Q4BUM7	CwatDRAFT_0062	enables	GO:0005524	ATP binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000642|InterPro:IPR003959|InterPro:IPR003960|InterPro:IPR037219	165597	InterPro		F
UniProtKB	Q4BUM7	CwatDRAFT_0062	located_in	GO:0016020	membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005936	165597	InterPro		C
UniProtKB	Q4BUM7	CwatDRAFT_0062	involved_in	GO:0006508	proteolysis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000642|InterPro:IPR037219	165597	InterPro		P
UniProtKB	Q4BUM7	CwatDRAFT_0062	enables	GO:0016887	ATP hydrolysis activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003959|InterPro:IPR003960	165597	InterPro		F
UniProtKB	Q4BUM7	CwatDRAFT_0062	enables	GO:0004176	ATP-dependent peptidase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000642|InterPro:IPR005936|InterPro:IPR037219	165597	InterPro		F
UniProtKB	Q4BUM7	CwatDRAFT_0062	enables	GO:0004222	metalloendopeptidase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000642|InterPro:IPR005936|InterPro:IPR037219	165597	InterPro		F
UniProtKB	Q4BUM7	CwatDRAFT_0062	enables	GO:0005524	ATP binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0067	165597	UniProt		F
UniProtKB	Q4BUM7	CwatDRAFT_0062	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4BUM7	CwatDRAFT_0062	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4BUM7	CwatDRAFT_0062	enables	GO:0008233	peptidase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0645	165597	UniProt		F
UniProtKB	Q4BUM7	CwatDRAFT_0062	enables	GO:0008237	metallopeptidase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0482	165597	UniProt		F
UniProtKB	Q4BUM7	CwatDRAFT_0062	enables	GO:0016787	hydrolase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0378	165597	UniProt		F
UniProtKB	Q4BUM7	CwatDRAFT_0062	enables	GO:0000166	nucleotide binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0547	165597	UniProt		F
UniProtKB	Q4BUM7	CwatDRAFT_0062	involved_in	GO:0006508	proteolysis	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0645	165597	UniProt		P
UniProtKB	Q4BUN4	CwatDRAFT_0270	enables	GO:0005524	ATP binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006935	165597	InterPro		F
UniProtKB	Q4BUN4	CwatDRAFT_0270	enables	GO:0016787	hydrolase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006935	165597	InterPro		F
UniProtKB	Q4BUN4	CwatDRAFT_0270	enables	GO:0003677	DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006935	165597	InterPro		F
UniProtKB	Q4BUP5	CwatDRAFT_0209	involved_in	GO:0015074	DNA integration	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002104|InterPro:IPR013762	165597	InterPro		P
UniProtKB	Q4BUP5	CwatDRAFT_0209	involved_in	GO:0006310	DNA recombination	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002104|InterPro:IPR013762	165597	InterPro		P
UniProtKB	Q4BUP5	CwatDRAFT_0209	enables	GO:0003677	DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002104|InterPro:IPR011010|InterPro:IPR013762	165597	InterPro		F
UniProtKB	Q4BUP5	CwatDRAFT_0209	involved_in	GO:0006310	DNA recombination	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0233	165597	UniProt		P
UniProtKB	Q4BUP6	CwatDRAFT_0205	enables	GO:0003677	DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR010982	165597	InterPro		F
UniProtKB	Q4BUQ0	recA	enables	GO:0005524	ATP binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013765|InterPro:IPR020584|InterPro:IPR020587|InterPro:IPR020588	165597	InterPro		F
UniProtKB	Q4BUQ0	recA	enables	GO:0008094	ATP-dependent activity, acting on DNA	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020584|InterPro:IPR020587|InterPro:IPR020588	165597	InterPro		F
UniProtKB	Q4BUQ0	recA	involved_in	GO:0006281	DNA repair	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013765|InterPro:IPR020588	165597	InterPro		P
UniProtKB	Q4BUQ0	recA	involved_in	GO:0006259	DNA metabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020584|InterPro:IPR020587	165597	InterPro		P
UniProtKB	Q4BUQ0	recA	enables	GO:0003677	DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020584|InterPro:IPR020587|InterPro:IPR020588	165597	InterPro		F
UniProtKB	Q4BUQ0	recA	enables	GO:0003697	single-stranded DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR013765	165597	InterPro		F
UniProtKB	Q4BUQ0	recA	enables	GO:0005524	ATP binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0067	165597	UniProt		F
UniProtKB	Q4BUQ0	recA	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0963	165597	UniProt		C
UniProtKB	Q4BUQ0	recA	involved_in	GO:0009432	SOS response	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0742	165597	UniProt		P
